# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 G
11 0 0.622384 0.0060394 0.0206872 0.0311019 -0.00419408 0.0275949 0.0266908 0.031406 0.0299058 0.0272687 0.0273614 0.0201104 0.0174781 0.0162034 0.0156473 0.0155145 0.0150662 0.0138205 0.0106511 0.0107655 0.0107352 0.0101361 0.0101196 0.0101065 0.0100948 0.0100849 0.0100767 0.01007 0.0100646 0.0100606 0.0100575 0.0100551 0.0100534 0.0100522 0.0100514 0.0100509 0.0100507 0.0100505 -0.89147
12 0.62054 0.62054 0.00364588 0.0253228 0.0212528 -0.00547579 0.0251763 0.0281721 0.026459 0.0279576 0.0259027 0.0265801 0.0193266 0.0166918 0.0154148 0.0148562 0.0147217 0.014271 0.0130235 0.00985234 0.00996556 0.00993381 0.00933372 0.00931634 0.00930257 0.00929024 0.00928014 0.00927173 0.0092649 0.00925952 0.0092555 0.00925238 0.00925002 0.00924833 0.00924711 0.0092463 0.00924579 0.00924555 0.00924539 -0.93636
13 0 0 0.0496311 0.0130954 0.018332 -0.00941058 0.0270491 0.0220208 0.0231225 0.0252888 0.0238046 0.0244821 0.0172288 0.0145942 0.0133171 0.0127588 0.012624 0.0121734 0.0109258 0.00775496 0.00786801 0.00783601 0.0072356 0.00721784 0.00720362 0.00719116 0.00718086 0.0071724 0.00716555 0.00716015 0.00715613 0.007153 0.00715064 0.00714895 0.00714773 0.00714692 0.00714642 0.00714617 0.00714602 -0.96222
14 0 0 -0.0170947 0.00196979 0.0105638 -0.00838392 0.0183475 0.0175917 0.0199161 0.0225784 0.0210921 0.0217681 0.0145131 0.0118765 0.010598 0.0100379 0.00990178 0.00944977 0.00820125 0.00502912 0.00514097 0.00510799 0.00450671 0.00448819 0.00447371 0.00446096 0.00445058 0.00444208 0.0044352 0.00442979 0.00442577 0.00442264 0.00442028 0.00441859 0.00441737 0.00441656 0.00441606 0.00441581 0.00441565 -0.99444
15 0 0.609842 -0.0110823 0.00421842 0.00822791 -0.0247246 0.00613191 0.00877124 0.0112804 0.0139428 0.0124571 0.0131336 0.00587856 0.0032427 0.00196407 0.00140435 0.00126802 0.000816678 -0.00043173 -0.00360388 -0.003492 -0.00352503 -0.00412674 -0.00414518 -0.00415987 -0.00417263 -0.00418303 -0.00419155 -0.00419843 -0.00420384 -0.00420786 -0.00421099 -0.00421335 -0.00421504 -0.00421626 -0.00421707 -0.00421757 -0.00421782 -0.00421798 -1.0456
16 0.648145 0.637961 0.0216201 0.0158261 0.0108958 -0.0185576 0.0136359 0.0141505 0.0166548 0.0193132 0.0178232 0.0184952 0.0112366 0.00859665 0.00731478 0.00675179 0.00661305 0.0061586 0.00490743 0.00173302 0.00184299 0.00180846 0.00120622 0.00118721 0.00117239 0.00115954 0.0011491 0.00114057 0.00113368 0.00112827 0.00112424 0.00112112 0.00111876 0.00111706 0.00111584 0.00111504 0.00111453 0.00111428 0.00111413 -1.1106
17 0 0 -0.0126908 -0.0071769 -0.0030995 -0.0260025 0.00591201 0.00642638 0.00893027 0.0115882 0.0100979 0.0107696 0.00351061 0.000870401 -0.000411782 -0.000975059 -0.00111407 -0.00156872 -0.0028201 -0.00599475 -0.00588497 -0.00591969 -0.00652211 -0.00654122 -0.00655611 -0.006569 -0.00657945 -0.00658799 -0.00659488 -0.00660029 -0.00660432 -0.00660745 -0.0066098 -0.0066115 -0.00661272 -0.00661353 -0.00661403 -0.00661428 -0.00661443 -1.1213
18 0 0.614948 -0.0173551 -0.00418775 0.00343236 -0.0232504 0.00866331 0.00917675 0.0116798 0.0143369 0.0128459 0.0135168 0.00625715 0.00361626 0.00233346 0.00176962 0.00163012 0.00117498 -7.6901e-05 -0.00325196 -0.00314255 -0.00317756 -0.00378015 -0.00379937 -0.00381431 -0.00382722 -0.00383768 -0.00384622 -0.00385311 -0.00385852 -0.00386255 -0.00386568 -0.00386803 -0.00386973 -0.00387095 -0.00387176 -0.00387226 -0.00387251 -0.00387266 -1.1331
19 0.591439 0.580478 -0.0358639 -0.0205635 -0.0158143 -0.0424978 -0.0105848 -0.0100722 -0.00757 -0.00491351 -0.00640521 -0.0057349 -0.0129952 -0.0156366 -0.01692 -0.0174843 -0.0176242 -0.0180798 -0.0193321 -0.0225075 -0.0223984 -0.0224337 -0.0230364 -0.0230557 -0.0230707 -0.0230836 -0.0230941 -0.0231026 -0.0231095 -0.0231149 -0.023119 -0.0231221 -0.0231244 -0.0231261 -0.0231274 -0.0231282 -0.0231287 -0.0231289 -0.0231291 -1.1391
20 0.54042 0.54042 -0.0759216 -0.0606212 -0.0558722 -0.0825557 -0.0506428 -0.0501303 -0.0476281 -0.0449717 -0.0464635 -0.0457932 -0.0530535 -0.0556951 -0.0569784 -0.0575428 -0.0576828 -0.0581384 -0.0593907 -0.0625662 -0.0624571 -0.0624924 -0.0630951 -0.0631145 -0.0631294 -0.0631423 -0.0631528 -0.0631614 -0.0631682 -0.0631737 -0.0631777 -0.0631808 -0.0631832 -0.0631849 -0.0631861 -0.0631869 -0.0631874 -0.0631876 -0.0631878 -1.1414
21 0 0.608332 -0.0218585 -0.0362381 -0.0121779 -0.038861 -0.00694754 -0.00643437 -0.00393181 -0.00127505 -0.00276652 -0.00209608 -0.00935612 -0.0119973 -0.0132803 -0.0138444 -0.0139841 -0.0144395 -0.0156916 -0.0188667 -0.0187572 -0.0187921 -0.0193946 -0.0194137 -0.0194286 -0.0194415 -0.0194519 -0.0194605 -0.0194674 -0.0194728 -0.0194768 -0.0194799 -0.0194823 -0.019484 -0.0194852 -0.019486 -0.0194865 -0.0194868 -0.0194869 -0.23791
22 0.608325 0.608325 -0.00801612 0.00728426 0.0120334 -0.0146502 0.0172627 0.0177752 0.0202774 0.0229338 0.021442 0.0221123 0.014852 0.0122104 0.0109271 0.0103627 0.0102227 0.00976711 0.00851477 0.00533931 0.00544838 0.0054131 0.00481036 0.00479105 0.00477608 0.00476316 0.0047527 0.00474416 0.00473727 0.00473185 0.00472783 0.0047247 0.00472234 0.00472065 0.00471943 0.00471862 0.00471811 0.00471787 0.00471771 -0.23899
23 0 0.540422 -0.0857376 -0.0264968 -0.0217475 -0.0484306 -0.0165172 -0.0160042 -0.0135018 -0.0108451 -0.0123366 -0.0116663 -0.0189263 -0.0215675 -0.0228506 -0.0234148 -0.0235545 -0.02401 -0.0252621 -0.0284372 -0.0283278 -0.0283628 -0.0289654 -0.0289846 -0.0289995 -0.0290124 -0.0290229 -0.0290314 -0.0290383 -0.0290437 -0.0290478 -0.0290509 -0.0290532 -0.0290549 -0.0290562 -0.029057 -0.0290575 -0.0290577 -0.0290579 -0.24828
24 0.54042 0.54042 -0.0759216 -0.0606212 -0.0558722 -0.0825557 -0.0506428 -0.0501303 -0.0476281 -0.0449717 -0.0464635 -0.0457932 -0.0530535 -0.0556951 -0.0569784 -0.0575428 -0.0576828 -0.0581384 -0.0593907 -0.0625662 -0.0624571 -0.0624924 -0.0630951 -0.0631145 -0.0631294 -0.0631423 -0.0631528 -0.0631614 -0.0631682 -0.0631737 -0.0631777 -0.0631808 -0.0631832 -0.0631849 -0.0631861 -0.0631869 -0.0631874 -0.0631876 -0.0631878 -0.24856
25 0 0.528086 -0.0380552 -0.0227549 -0.0180057 -0.0446891 -0.0127759 -0.0122633 -0.00976108 -0.00710453 -0.00859622 -0.00792594 -0.0151861 -0.0178276 -0.0191109 -0.0196752 -0.019815 -0.0202706 -0.0215228 -0.0246982 -0.024589 -0.0246242 -0.0252268 -0.0252461 -0.0252611 -0.025274 -0.0252845 -0.025293 -0.0252999 -0.0253053 -0.0253093 -0.0253125 -0.0253148 -0.0253165 -0.0253177 -0.0253186 -0.0253191 -0.0253193 -0.0253195 -0.2587
26 0.523278 0.523278 -0.0930628 -0.0777624 -0.0730133 -0.0996969 -0.067784 -0.0672715 -0.0647693 -0.0621129 -0.0636046 -0.0629344 -0.0701947 -0.0728363 -0.0741196 -0.074684 -0.074824 -0.0752796 -0.0765319 -0.0797074 -0.0795983 -0.0796336 -0.0802363 -0.0802556 -0.0802706 -0.0802835 -0.080294 -0.0803025 -0.0803094 -0.0803148 -0.0803189 -0.080322 -0.0803243 -0.080326 -0.0803273 -0.0803281 -0.0803286 -0.0803288 -0.080329 -0.2597
27 0.536911 0.600442 -0.0158997 -0.000599367 0.00414973 -0.0225338 0.00937909 0.00989162 0.0123938 0.0150502 0.0135585 0.0142287 0.0069684 0.00432686 0.00304349 0.0024791 0.00233917 0.00188355 0.000631217 -0.00254424 -0.00243517 -0.00247044 -0.00307318 -0.00309248 -0.00310746 -0.00312038 -0.00313084 -0.00313938 -0.00314627 -0.00315168 -0.00315571 -0.00315884 -0.00316119 -0.00316289 -0.00316411 -0.00316491 -0.00316542 -0.00316567 -0.00316582 -0.26533
28 0.643501 0.643501 0.02716 0.0424604 0.0472095 0.0205259 0.0524388 0.0529513 0.0554535 0.0581099 0.0566181 0.0572884 0.0500281 0.0473865 0.0461032 0.0455388 0.0453988 0.0449432 0.0436909 0.0405154 0.0406245 0.0405892 0.0399865 0.0399672 0.0399522 0.0399393 0.0399288 0.0399203 0.0399134 0.039908 0.0399039 0.0399008 0.0398984 0.0398967 0.0398955 0.0398947 0.0398942 0.039894 0.0398938 -0.26563
29 0.480887 0.480887 -0.135454 -0.120153 -0.115404 -0.142088 -0.110175 -0.109663 -0.10716 -0.104504 -0.105996 -0.105325 -0.112586 -0.115227 -0.116511 -0.117075 -0.117215 -0.117671 -0.118923 -0.122098 -0.121989 -0.122025 -0.122627 -0.122647 -0.122662 -0.122675 -0.122685 -0.122694 -0.1227 -0.122706 -0.12271 -0.122713 -0.122715 -0.122717 -0.122718 -0.122719 -0.12272 -0.12272 -0.12272 -0.26571
30 0.640957 0.640957 0.0246155 0.0399158 0.0446649 0.0179814 0.0498943 0.0504068 0.0529089 0.0555654 0.0540736 0.0547439 0.0474836 0.044842 0.0435586 0.0429942 0.0428543 0.0423987 0.0411463 0.0379709 0.03808 0.0380447 0.0374419 0.0374226 0.0374077 0.0373947 0.0373843 0.0373757 0.0373688 0.0373634 0.0373594 0.0373563 0.0373539 0.0373522 0.037351 0.0373502 0.0373497 0.0373494 0.0373493 -0.26561
31 0.5747 0.5747 -0.0416415 -0.0263411 -0.021592 -0.0482756 -0.0163627 -0.0158502 -0.013348 -0.0106916 -0.0121834 -0.0115131 -0.0187734 -0.021415 -0.0226983 -0.0232627 -0.0234027 -0.0238583 -0.0251106 -0.0282861 -0.028177 -0.0282123 -0.028815 -0.0288343 -0.0288493 -0.0288622 -0.0288727 -0.0288812 -0.0288881 -0.0288935 -0.0288976 -0.0289007 -0.028903 -0.0289047 -0.028906 -0.0289068 -0.0289073 -0.0289075 -0.0289077 -0.27765
32 0 0.711852 0.09551 0.11081 0.11556 0.0888761 0.120789 0.121301 0.123804 0.12646 0.124968 0.125639 0.118378 0.115737 0.114453 0.113889 0.113749 0.113294 0.112041 0.108866 0.108975 0.10894 0.108337 0.108318 0.108303 0.10829 0.108279 0.108271 0.108264 0.108258 0.108254 0.108251 0.108249 0.108247 0.108246 0.108245 0.108245 0.108244 0.108244 -0.40729
33 0.711847 0.711847 0.0955057 0.110806 0.115555 0.0888717 0.120785 0.121297 0.123799 0.126456 0.124964 0.125634 0.118374 0.115732 0.114449 0.113885 0.113745 0.113289 0.112037 0.108861 0.10897 0.108935 0.108332 0.108313 0.108298 0.108285 0.108275 0.108266 0.108259 0.108254 0.10825 0.108247 0.108244 0.108243 0.108241 0.10824 0.10824 0.10824 0.10824 -0.40906
34 0.627915 0.627915 0.0115737 0.0268741 0.0316232 0.00493966 0.0368525 0.037365 0.0398672 0.0425236 0.0410319 0.0417021 0.0344418 0.0318003 0.0305169 0.0299525 0.0298126 0.0293569 0.0281046 0.0249291 0.0250382 0.0250029 0.0244002 0.0243809 0.0243659 0.024353 0.0243425 0.024334 0.0243271 0.0243217 0.0243177 0.0243145 0.0243122 0.0243105 0.0243093 0.0243085 0.0243079 0.0243077 0.0243075 -0.46813
35 0 0.588003 -0.036321 -0.0378495 -0.0331003 -0.0597833 -0.02787 -0.027357 -0.0248546 -0.0221978 -0.0236893 -0.0230186 -0.0302786 -0.0329197 -0.0342028 -0.0347668 -0.0349064 -0.0353616 -0.0366135 -0.0397885 -0.0396792 -0.0397142 -0.0403168 -0.0403361 -0.040351 -0.0403639 -0.0403744 -0.0403829 -0.0403898 -0.0403952 -0.0403993 -0.0404024 -0.0404047 -0.0404064 -0.0404077 -0.0404085 -0.040409 -0.0404092 -0.0404094 -0.47077
36 0.588003 0.588003 -0.0283385 -0.0130381 -0.00828905 -0.0349726 -0.00305972 -0.00254719 -4.5043e-05 0.00261139 0.00111963 0.00178988 -0.00547043 -0.00811197 -0.00939535 -0.00995974 -0.0100997 -0.0105553 -0.0118076 -0.0149831 -0.014874 -0.0149093 -0.015512 -0.0155314 -0.0155463 -0.0155592 -0.0155697 -0.0155782 -0.0155851 -0.0155906 -0.0155946 -0.0155977 -0.0156001 -0.0156018 -0.015603 -0.0156038 -0.0156043 -0.0156045 -0.0156047 -0.4709
37 0 0.578718 -0.0548269 -0.0395267 -0.0347775 -0.0614609 -0.0295479 -0.0290352 -0.026533 -0.0238764 -0.0253681 -0.0246977 -0.0319579 -0.0345993 -0.0358826 -0.0364469 -0.0365867 -0.0370422 -0.0382944 -0.0414697 -0.0413606 -0.0413958 -0.0419985 -0.0420178 -0.0420327 -0.0420457 -0.0420561 -0.0420647 -0.0420715 -0.042077 -0.042081 -0.0420841 -0.0420865 -0.0420882 -0.0420894 -0.0420902 -0.0420907 -0.0420909 -0.0420911 -0.4777
38 0.60323 0.60323 -0.0131113 0.0021891 0.0069382 -0.0197453 0.0121675 0.0126801 0.0151822 0.0178386 0.0163469 0.0170171 0.00975682 0.00711528 0.0058319 0.00526751 0.00512758 0.00467195 0.00341962 0.000244153 0.000353221 0.00031794 -0.000284794 -0.000304104 -0.000319078 -0.000331997 -0.000342457 -0.000350998 -0.000357889 -0.000363302 -0.000367327 -0.000370455 -0.000372813 -0.000374508 -0.000375728 -0.000376534 -0.000377042 -0.000377289 -0.000377443 -0.47802
39 0.54042 0.54042 -0.0759216 -0.0606212 -0.0558722 -0.0825557 -0.0506428 -0.0501303 -0.0476281 -0.0449717 -0.0464635 -0.0457932 -0.0530535 -0.0556951 -0.0569784 -0.0575428 -0.0576828 -0.0581384 -0.0593907 -0.0625662 -0.0624571 -0.0624924 -0.0630951 -0.0631145 -0.0631294 -0.0631423 -0.0631528 -0.0631614 -0.0631682 -0.0631737 -0.0631777 -0.0631808 -0.0631832 -0.0631849 -0.0631861 -0.0631869 -0.0631874 -0.0631876 -0.0631878 -0.47816
40 0 0.549649 -0.0666929 -0.0513925 -0.0466433 -0.0733268 -0.0414139 -0.0409013 -0.0383992 -0.0357427 -0.0372344 -0.0365641 -0.0438244 -0.0464659 -0.0477493 -0.0483136 -0.0484535 -0.0489091 -0.0501614 -0.0533368 -0.0532277 -0.053263 -0.0538657 -0.053885 -0.0539 -0.0539129 -0.0539234 -0.0539319 -0.0539388 -0.0539442 -0.0539482 -0.0539514 -0.0539537 -0.0539554 -0.0539566 -0.0539574 -0.0539579 -0.0539582 -0.0539583 -0.48142
41 0.557541 0.557541 -0.0588 -0.0434996 -0.0387505 -0.0654341 -0.0335212 -0.0330087 -0.0305065 -0.0278501 -0.0293419 -0.0286716 -0.0359319 -0.0385735 -0.0398568 -0.0404212 -0.0405612 -0.0410168 -0.0422691 -0.0454446 -0.0453355 -0.0453708 -0.0459735 -0.0459928 -0.0460078 -0.0460207 -0.0460312 -0.0460397 -0.0460466 -0.046052 -0.0460561 -0.0460592 -0.0460616 -0.0460632 -0.0460645 -0.0460653 -0.0460658 -0.046066 -0.0460662 -0.48243
42 0.523278 0.523278 -0.0930628 -0.0777624 -0.0730133 -0.0996969 -0.067784 -0.0672715 -0.0647693 -0.0621129 -0.0636046 -0.0629344 -0.0701947 -0.0728363 -0.0741196 -0.074684 -0.074824 -0.0752796 -0.0765319 -0.0797074 -0.0795983 -0.0796336 -0.0802363 -0.0802556 -0.0802706 -0.0802835 -0.080294 -0.0803025 -0.0803094 -0.0803148 -0.0803189 -0.080322 -0.0803243 -0.080326 -0.0803273 -0.0803281 -0.0803286 -0.0803288 -0.080329 -0.48173
43 0.566729 0.566729 -0.0496119 -0.0343115 -0.0295624 -0.056246 -0.0243331 -0.0238206 -0.0213184 -0.018662 -0.0201538 -0.0194835 -0.0267438 -0.0293854 -0.0306687 -0.0312331 -0.0313731 -0.0318287 -0.033081 -0.0362565 -0.0361474 -0.0361827 -0.0367854 -0.0368047 -0.0368197 -0.0368326 -0.0368431 -0.0368516 -0.0368585 -0.0368639 -0.036868 -0.0368711 -0.0368734 -0.0368751 -0.0368764 -0.0368772 -0.0368777 -0.0368779 -0.0368781 -0.52984
44 0.579074 0.579074 -0.0372669 -0.0219665 -0.0172174 -0.0439009 -0.011988 -0.0114755 -0.00897338 -0.00631694 -0.0078087 -0.00713845 -0.0143988 -0.0170403 -0.0183237 -0.0188881 -0.019028 -0.0194836 -0.020736 -0.0239114 -0.0238024 -0.0238376 -0.0244404 -0.0244597 -0.0244747 -0.0244876 -0.024498 -0.0245066 -0.0245135 -0.0245189 -0.0245229 -0.024526 -0.0245284 -0.0245301 -0.0245313 -0.0245321 -0.0245326 -0.0245329 -0.024533 -0.52989
45 0.606988 0.606988 -0.00935346 0.00594691 0.010696 -0.0159875 0.0159253 0.0164379 0.01894 0.0215965 0.0201047 0.0207749 0.0135146 0.0108731 0.00958971 0.00902532 0.00888539 0.00842976 0.00717743 0.00400196 0.00411103 0.00407575 0.00347302 0.00345371 0.00343873 0.00342581 0.00341535 0.00340681 0.00339992 0.00339451 0.00339048 0.00338736 0.003385 0.0033833 0.00338208 0.00338128 0.00338077 0.00338052 0.00338037 -0.52934
46 0.588003 0.588003 -0.0283385 -0.0130381 -0.00828905 -0.0349726 -0.00305972 -0.00254719 -4.5043e-05 0.00261139 0.00111963 0.00178988 -0.00547043 -0.00811197 -0.00939535 -0.00995974 -0.0100997 -0.0105553 -0.0118076 -0.0149831 -0.014874 -0.0149093 -0.015512 -0.0155314 -0.0155463 -0.0155592 -0.0155697 -0.0155782 -0.0155851 -0.0155906 -0.0155946 -0.0155977 -0.0156001 -0.0156018 -0.015603 -0.0156038 -0.0156043 -0.0156045 -0.0156047 -0.58195
47 0 0.548553 -0.0114329 0.00219615 0.0209125 -0.00577094 0.0236788 0.0114576 0.00928913 0.0119467 0.0104561 0.0111275 0.00386826 0.00122787 -5.43284e-05 -0.000617562 -0.000756373 -0.00121083 -0.00246201 -0.00563641 -0.00552637 -0.00556081 -0.00616296 -0.00618186 -0.00619658 -0.00620938 -0.00621979 -0.00622831 -0.0062352 -0.00624061 -0.00624463 -0.00624776 -0.00625012 -0.00625181 -0.00625303 -0.00625384 -0.00625435 -0.00625459 -0.00625475 -0.66999
48 0.548549 0.548549 -0.0677917 -0.0524913 -0.0477423 -0.0744258 -0.0425129 -0.0420004 -0.0394982 -0.0368418 -0.0383336 -0.0376633 -0.0449236 -0.0475652 -0.0488485 -0.0494129 -0.0495529 -0.0500085 -0.0512608 -0.0544363 -0.0543272 -0.0543625 -0.0549652 -0.0549846 -0.0549995 -0.0550124 -0.0550229 -0.0550314 -0.0550383 -0.0550438 -0.0550478 -0.0550509 -0.0550533 -0.055055 -0.0550562 -0.055057 -0.0550575 -0.0550577 -0.0550579 -0.67047
49 0 0.647049 0.0212095 0.0424651 0.0472141 0.00206487 0.0175728 0.0121269 0.0146301 0.0172874 0.0157965 0.0164675 0.00920802 0.00656736 0.00528485 0.00472136 0.00458226 0.00412751 0.00287601 -0.000298635 -0.000188847 -0.000223534 -0.000825871 -0.000844911 -0.000859762 -0.000872618 -0.00088306 -0.000891595 -0.000898485 -0.000903898 -0.000907922 -0.000911051 -0.000913408 -0.000915103 -0.000916323 -0.000917129 -0.000917636 -0.000917884 -0.000918037 -0.67924
50 0.647047 0.647047 0.0307061 0.0460064 0.0507555 0.024072 0.0559849 0.0564974 0.0589995 0.061656 0.0601642 0.0608345 0.0535742 0.0509326 0.0496492 0.0490849 0.0489449 0.0484893 0.047237 0.0440615 0.0441706 0.0441353 0.0435325 0.0435132 0.0434983 0.0434853 0.0434749 0.0434663 0.0434595 0.043454 0.04345 0.0434469 0.0434445 0.0434428 0.0434416 0.0434408 0.0434403 0.0434401 0.0434399 -0.67961
51 0 0.588004 0.0234318 0.0387322 0.0229165 -0.0220763 0.00386853 0.00438192 0.00688491 0.00954201 0.00805087 0.00872181 0.00146217 -0.00117868 -0.00246131 -0.00302498 -0.00316423 -0.00361917 -0.00487079 -0.0080456 -0.00793598 -0.00797082 -0.00857327 -0.00859243 -0.00860733 -0.00862023 -0.00863068 -0.00863922 -0.00864611 -0.00865152 -0.00865555 -0.00865868 -0.00866103 -0.00866273 -0.00866395 -0.00866475 -0.00866526 -0.00866551 -0.00866566 -0.68689
52 0.588003 0.588003 -0.0283385 -0.0130381 -0.00828905 -0.0349726 -0.00305972 -0.00254719 -4.5043e-05 0.00261139 0.00111963 0.00178988 -0.00547043 -0.00811197 -0.00939535 -0.00995974 -0.0100997 -0.0105553 -0.0118076 -0.0149831 -0.014874 -0.0149093 -0.015512 -0.0155314 -0.0155463 -0.0155592 -0.0155697 -0.0155782 -0.0155851 -0.0155906 -0.0155946 -0.0155977 -0.0156001 -0.0156018 -0.015603 -0.0156038 -0.0156043 -0.0156045 -0.0156047 -0.68704
53 0 0.652848 0.0365063 0.0198128 0.00509402 -0.0278414 0.004072 0.00458514 0.00708781 0.00974462 0.00825329 0.00892404 0.00166413 -0.000976904 -0.00225979 -0.00282369 -0.00296321 -0.00341835 -0.00467021 -0.00784527 -0.00773587 -0.00777089 -0.0083735 -0.00839273 -0.00840768 -0.0084206 -0.00843106 -0.0084396 -0.00844649 -0.0084519 -0.00845592 -0.00845905 -0.00846141 -0.00846311 -0.00846433 -0.00846513 -0.00846564 -0.00846589 -0.00846604 -0.69277
54 0.652847 0.652847 0.0365055 0.0518059 0.056555 0.0298715 0.0617843 0.0622968 0.064799 0.0674554 0.0659637 0.0666339 0.0593736 0.0567321 0.0554487 0.0548843 0.0547444 0.0542887 0.0530364 0.0498609 0.04997 0.0499347 0.049332 0.0493127 0.0492977 0.0492848 0.0492743 0.0492658 0.0492589 0.0492535 0.0492495 0.0492463 0.049244 0.0492423 0.0492411 0.0492402 0.0492397 0.0492395 0.0492393 -0.69297
